la_sample_id	fastq_path	fastq_files_fwd	fastq_files_rev	note	fastq_prefix	gvcf_prefix	gvcf_path	gvcf	genotyped_vcf_path	genotyped_vcf_name	zarr_name
far_nNG_LR109-2	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR109-2_1.fastq.gz	f1-LR109-2_2.fastq.gz		f1-LR109-2	far_nNG_f1-LR109-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR109-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR109-2.vcf.gz	far_nNG_f1-LR109-2
far_nNG_LR109-3	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR109-3_1.fastq.gz	f1-LR109-3_2.fastq.gz		f1-LR109-3	far_nNG_f1-LR109-3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR109-3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR109-3.vcf.gz	far_nNG_f1-LR109-3
far_nNG_LR109-4	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR109-4_1.fastq.gz	f1-LR109-4_2.fastq.gz		f1-LR109-4	far_nNG_f1-LR109-4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR109-4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR109-4.vcf.gz	far_nNG_f1-LR109-4
far_nNG_LR166-1	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR166-1_1.fastq.gz	f1-LR166-1_2.fastq.gz		f1-LR166-1	far_nNG_f1-LR166-1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR166-1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR166-1.vcf.gz	far_nNG_f1-LR166-1
far_nNG_LR166-2	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR166-2_1.fastq.gz	f1-LR166-2_2.fastq.gz		f1-LR166-2	far_nNG_f1-LR166-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR166-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR166-2.vcf.gz	far_nNG_f1-LR166-2
far_nNG_LR166-3	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR166-3_1.fastq.gz	f1-LR166-3_2.fastq.gz		f1-LR166-3	far_nNG_f1-LR166-3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR166-3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR166-3.vcf.gz	far_nNG_f1-LR166-3
far_nNG_LR166-4	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR166-4_1.fastq.gz	f1-LR166-4_2.fastq.gz		f1-LR166-4	far_nNG_f1-LR166-4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR166-4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR166-4.vcf.gz	far_nNG_f1-LR166-4
far_nNG_LR166-5	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR166-5_1.fastq.gz	f1-LR166-5_2.fastq.gz		f1-LR166-5	far_nNG_f1-LR166-5	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR166-5.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR166-5.vcf.gz	far_nNG_f1-LR166-5
far_nNG_LR166-6	/QRISdata/Q3833/Raw_data/05_2022_Macrogen	f1-LR166-6_1.fastq.gz	f1-LR166-6_2.fastq.gz		f1-LR166-6	far_nNG_f1-LR166-6	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_f1-LR166-6.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_f1-LR166-6.vcf.gz	far_nNG_f1-LR166-6
far_nNG_LR176BO1-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	LR-176BO1-far_1.fastq.gz	LR-176BO1-far_2.fastq.gz		LR-176BO1-far	far_nNG_LR-176BO1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_LR-176BO1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_LR-176BO1.vcf.gz	far_nNG_LR-176BO1
far_nNG_LR176BO2-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	LR-176BO2-far_1.fastq.gz	LR-176BO2-far_2.fastq.gz		LR-176BO2-far	far_nNG_LR-176BO2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_LR-176BO2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_LR-176BO2.vcf.gz	far_nNG_LR-176BO2
far_nNG_LR176BO3-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	LR-176BO3-far_1.fastq.gz	LR-176BO3-far_2.fastq.gz		LR-176BO3-far	far_nNG_LR-176BO3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_LR-176BO3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_LR-176BO3.vcf.gz	far_nNG_LR-176BO3
far_nNG_LR176BO4-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	LR-176BO4-far_1.fastq.gz	LR-176BO4-far_2.fastq.gz		LR-176BO4-far	far_nNG_LR-176BO4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_LR-176BO4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_LR-176BO4.vcf.gz	far_nNG_LR-176BO4
far_nNG_LR176G14-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	LR-176G14-far_1.fastq.gz	LR-176G14-far_2.fastq.gz		LR-176G14-far	far_nNG_LR-176G14	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_LR-176G14.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_LR-176G14.vcf.gz	far_nNG_LR-176G14
far_nNG_LR176G17-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	LR-176G17-far_1.fastq.gz	LR-176G17-far_2.fastq.gz		LR-176G17-far	far_nNG_LR-176G17	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_LR-176G17.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_LR-176G17.vcf.gz	far_nNG_LR-176G17
far_nNG_LR-88G5-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	LR-88G5-far_1.fastq.gz	LR-88G5-far_2.fastq.gz		LR-88G5-far	far_nNG_LR-88-G6	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_LR-88-G6.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_LR-88-G6.vcf.gz	far_nNG_LR-88-G6
far_nNG_LR-88G6-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	LR-88-G6-far_1.fastq.gz	LR-88-G6-far_2.fastq.gz		LR-88-G6-far	far_nNG_LR-88G5	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_LR-88G5.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_LR-88G5.vcf.gz	far_nNG_LR-88G5
far_nNG_MP-94-2-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	MP-94-2-far_1.fastq.gz	MP-94-2-far_2.fastq.gz		MP-94-2-far	far_nNG_MP-94-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_MP-94-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_MP-94-2.vcf.gz	far_nNG_MP-94-2
far_nNG_MP-94-4-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	MP-94-4-far_1.fastq.gz	MP-94-4-far_2.fastq.gz		MP-94-4-far	far_nNG_MP-94-4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_MP-94-4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_MP-94-4.vcf.gz	far_nNG_MP-94-4
far_nNG_SR-93-92-11	/QRISdata/Q3833/Raw_data/RAW/new_farauti	SR-93-92-11-far_1.fastq.gz	SR-93-92-11-far_2.fastq.gz		SR-93-92-11-far	far_nNG_SR-93-92-11	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_SR-93-92-11.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_SR-93-92-11.vcf.gz	far_nNG_SR-93-92-11
far_nNG_SR-93-92-12	/QRISdata/Q3833/Raw_data/RAW/new_farauti	SR-93-92-12-far_1.fastq.gz	SR-93-92-12-far_2.fastq.gz		SR-93-92-12-far	far_nNG_SR-93-92-12	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_SR-93-92-12.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_SR-93-92-12.vcf.gz	far_nNG_SR-93-92-12
far_nNG_SR-93-92-13	/QRISdata/Q3833/Raw_data/RAW/new_farauti	SR-93-92-13-far_1.fastq.gz	SR-93-92-13-far_2.fastq.gz		SR-93-92-13-far	far_nNG_SR-93-92-13	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_SR-93-92-13.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_SR-93-92-13.vcf.gz	far_nNG_SR-93-92-13
far_nNG_SR-93-92-2	/QRISdata/Q3833/Raw_data/RAW/new_farauti	SR-93-92-2-far_1.fastq.gz	SR-93-92-2-far_2.fastq.gz		SR-93-92-2-far	far_nNG_SR-93-92-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nNG_SR-93-92-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nNG_SR-93-92-2.vcf.gz	far_nNG_SR-93-92-2
far_nPP_96_88_11	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_nPP_96_88_11_1.fq.gz	far_nPP_96_88_11_2.fq.gz		far_nPP_96_88_11	far_nPP_96_88_11	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nPP_96_88_11.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nPP_96_88_11.vcf.gz	far_nPP_96_88_11
far_nPP_96_88_18	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_nPP_96_88_18_1.fq.gz	far_nPP_96_88_18_2.fq.gz		far_nPP_96_88_18	far_nPP_96_88_18	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nPP_96_88_18.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nPP_96_88_18.vcf.gz	far_nPP_96_88_18
far_nPP_96_88_7	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_nPP_96_88_7_1.fq.gz	far_nPP_96_88_7_2.fq.gz		far_nPP_96_88_7	far_nPP_96_88_7	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nPP_96_88_7.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nPP_96_88_7.vcf.gz	far_nPP_96_88_7
far_nPP_f1_96_88_10	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	f1_96_88_10_1.fq.gz,f1_96_88_10_FKDN230534448-1A_22CNGKLT3_L1_1.fq.gz	f1_96_88_10_2.fq.gz,f1_96_88_10_FKDN230534448-1A_22CNGKLT3_L1_2.fq.gz		f1_96_88_10	far_nPP_f1_96_88_10	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nPP_f1_96_88_10.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nPP_f1_96_88_10.vcf.gz	far_nPP_f1_96_88_10
far_nPP_f1_96_88_14	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	f1_96_88_14_1.fq.gz,f1_96_88_14_FKDN230534450-1A_22CNGKLT3_L1_1.fq.gz	f1_96_88_14_2.fq.gz,f1_96_88_14_FKDN230534450-1A_22CNGKLT3_L1_2.fq.gz		f1_96_88_14	far_nPP_f1_96_88_14	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nPP_f1_96_88_14.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nPP_f1_96_88_14.vcf.gz	far_nPP_f1_96_88_14
far_nPP_f1_96_88_22	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	f1_96_88_22_1.fq.gz,f1_96_88_22_FKDN230534452-1A_22CNGKLT3_L1_1.fq.gz	f1_96_88_22_2.fq.gz,f1_96_88_22_FKDN230534452-1A_22CNGKLT3_L1_2.fq.gz		f1_96_88_22	far_nPP_f1_96_88_22	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nPP_f1_96_88_22.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nPP_f1_96_88_22.vcf.gz	far_nPP_f1_96_88_22
far_nPP_f1_96_88_26	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	f1_96_88_26_1.fq.gz,f1_96_88_26_FKDN230534453-1A_22CNGKLT3_L1_1.fq.gz	f1_96_88_26_2.fq.gz,f1_96_88_26_FKDN230534453-1A_22CNGKLT3_L1_2.fq.gz		f1_96_88_26	far_nPP_f1_96_88_26	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nPP_f1_96_88_26.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nPP_f1_96_88_26.vcf.gz	far_nPP_f1_96_88_26
far_nPP_f1_96_88_6	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	f1_96_88_6_1.fq.gz,f1_96_88_6_FKDN230534446-1A_22CNGKLT3_L1_1.fq.gz	f1_96_88_6_2.fq.gz,f1_96_88_6_FKDN230534446-1A_22CNGKLT3_L1_2.fq.gz		f1_96_88_6	far_nPP_f1_96_88_6	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_nPP_f1_96_88_6.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_nPP_f1_96_88_6.vcf.gz	far_nPP_f1_96_88_6
far_NT_Nhu_10	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_Nhu_10_1.fq.gz	far_NT_Nhu_10_2.fq.gz		far_NT_Nhu_10	far_NT_Nhu_10	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_10.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_10.vcf.gz	far_NT_Nhu_10
far_NT_Nhu_10a	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_Nhu_10a_1.fq.gz	far_NT_Nhu_10a_2.fq.gz		far_NT_Nhu_10a	far_NT_Nhu_10a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_10a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_10a.vcf.gz	far_NT_Nhu_10a
far_NT_Nhu_11a	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_Nhu_11a_1.fq.gz	far_NT_Nhu_11a_2.fq.gz		far_NT_Nhu_11a	far_NT_Nhu_11a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_11a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_11a.vcf.gz	far_NT_Nhu_11a
far_NT_Nhu_15a	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_Nhu_15a_1.fq.gz	far_NT_Nhu_15a_2.fq.gz		far_NT_Nhu_15a	far_NT_Nhu_15a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_15a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_15a.vcf.gz	far_NT_Nhu_15a
far_NT_Nhu_1b	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_Nhu_1_1.fq.gz	far_NT_Nhu_1_2.fq.gz		far_NT_Nhu_1	far_NT_Nhu_1b	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_1b.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_1b.vcf.gz	far_NT_Nhu_1b
far_NT_Nhu_24a	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_Nhu_24a_2.fq.gz	far_NT_Nhu_24a_1.fq.gz		far_NT_Nhu_24a	far_NT_Nhu_24a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_24a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_24a.vcf.gz	far_NT_Nhu_24a
far_NT_Nhu_3	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_Nhu_3_1.fq.gz	far_NT_Nhu_3_2.fq.gz		far_NT_Nhu_3	far_NT_Nhu_3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_3.vcf.gz	far_NT_Nhu_3
far_NT_Nhu_4	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_Nhu_4_1.fq.gz	far_NT_Nhu_4_2.fq.gz		far_NT_Nhu_4	far_NT_Nhu_4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_4.vcf.gz	far_NT_Nhu_4
far_NT_Nhu_6a	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_Nhu_6a_1.fq.gz	far_NT_Nhu_6a_2.fq.gz		far_NT_Nhu_6a	far_NT_Nhu_6a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_6a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_6a.vcf.gz	far_NT_Nhu_6a
far_NT_Nhu_9	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_Nhu_9_1.fq.gz	far_NT_Nhu_9_2.fq.gz		far_NT_Nhu_9	far_NT_Nhu_9	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_Nhu_9.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_Nhu_9.vcf.gz	far_NT_Nhu_9
far_NT103-2	/QRISdata/Q3833/Raw_data/RAW/farauti	NT103-2_1.fastq.gz	NT103-2_2.fastq.gz		NT103-2	far_NT_NT103-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_NT103-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_NT103-2.vcf.gz	far_NT_NT103-2
far_NT_PK_1	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_PK_1_1.fq.gz	far_NT_PK_1_2.fq.gz		far_NT_PK_1	far_NT_PK_1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_1.vcf.gz	far_NT_PK_1
far_NT_PK_13a	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_PK_13a_1.fq.gz	far_NT_PK_13a_2.fq.gz		far_NT_PK_13a	far_NT_PK_13a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_13a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_13a.vcf.gz	far_NT_PK_13a
far_NT_PK_14a	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_PK_14a_1.fq.gz	far_NT_PK_14a_2.fq.gz		far_NT_PK_14a	far_NT_PK_14a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_14a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_14a.vcf.gz	far_NT_PK_14a
far_NT_PK_18a	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_PK_18a_1.fq.gz	far_NT_PK_18a_1.fq.gz		far_NT_PK_18a	far_NT_PK_18a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_18a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_18a.vcf.gz	far_NT_PK_18a
far_NT_PK_19a	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_PK_19a_1.fq.gz	far_NT_PK_19a_2.fq.gz		far_NT_PK_19a	far_NT_PK_19a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_19a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_19a.vcf.gz	far_NT_PK_19a
far_NT_PK_3	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_PK_3_1.fq.gz	far_NT_PK_3_2.fq.gz		far_NT_PK_3	far_NT_PK_3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_3.vcf.gz	far_NT_PK_3
far_NT_PK_5a	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_PK_5a_1.fq.gz	far_NT_PK_5a_2.fq.gz		far_NT_PK_5a	far_NT_PK_5a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_5a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_5a.vcf.gz	far_NT_PK_5a
far_NT_PK_6a	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_PK_6a_1.fq.gz	far_NT_PK_6a_2.fq.gz		far_NT_PK_6a	far_NT_PK_6a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_6a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_6a.vcf.gz	far_NT_PK_6a
far_NT_PK_7a	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	far_NT_PK_7a_1.fq.gz	far_NT_PK_7a_2.fq.gz		far_NT_PK_7a	far_NT_PK_7a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_7a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_7a.vcf.gz	far_NT_PK_7a
far_NT_PK_9a	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/	far_NT_PK_9a_1.fq.gz	far_NT_PK_9a_2.fq.gz		far_NT_PK_9a	far_NT_PK_9a	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT_PK_9a.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT_PK_9a.vcf.gz	far_NT_PK_9a
far_NT-cas3-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	NT-cas3-far_1.fastq.gz	NT-cas3-far_2.fastq.gz		NT-cas3-far	far_NT-cas3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT-cas3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT-cas3.vcf.gz	far_NT-cas3
far_NT-cas8-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	NT-cas8-far_1.fastq.gz	NT-cas8-far_2.fastq.gz		NT-cas8-far	far_NT-cas8	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT-cas8.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT-cas8.vcf.gz	far_NT-cas8
far_NT-PC35-far	/QRISdata/Q3833/Raw_data/RAW/new_farauti	NT-PC35-far_1.fastq.gz	NT-PC35-far_2.fastq.gz		NT-PC35-far	far_NT-PC35	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT-PC35.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT-PC35.vcf.gz	far_NT-PC35
far_NT103-4	/QRISdata/Q3833/Raw_data/RAW/farauti	NT103-4_1.fastq.gz	NT103-4_2.fastq.gz		NT103-4	far_NT103-4	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT103-4.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT103-4.vcf.gz	far_NT103-4
far_NT163-2	/QRISdata/Q3833/Raw_data/RAW/farauti	NT163-2_1.fastq.gz	NT163-2_2.fastq.gz		NT163-2	far_NT163-2	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT163-2.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT163-2.vcf.gz	far_NT163-2
far_NT1680-1	/QRISdata/Q3833/Raw_data/RAW/farauti	NT1680-1_1.fastq.gz	NT1680-1_2.fastq.gz		NT1680-1	far_NT1680-1	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT1680-1.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT1680-1.vcf.gz	far_NT1680-1
far_NT1680-3	/QRISdata/Q3833/Raw_data/RAW/farauti	NT1680-3_1.fastq.gz	NT1680-3_2.fastq.gz		NT1680-3	far_NT1680-3	/QRISdata/Q6151/6_gvcf/1_An_farauti/1_gvcf	far_NT1680-3.g.vcf.gz	/QRISdata/Q6151/dennistpw/far_hin_1.x/genotyped_vcf	far_NT1680-3.vcf.gz	far_NT1680-3
